,faction,class,name,unit_size,offence,defence,caste,category,special_category,multiplayer_cost,entity_size,key,fly_speed
1416,wh_main_grn_greenskins,Melee Infantry,Goblins,160.0,,Shielded,Melee Infantry,Spear Infantry,,300.0,small,wh_main_grn_inf_goblin_spearmen,0.0
1417,wh_main_grn_greenskins,Melee Infantry,Black Orcs,80.0,AP,Armoured,Melee Infantry,Great Axe Infantry,,1050.0,small,wh_main_grn_inf_black_orcs,0.0
1418,wh_main_grn_greenskins,Melee Infantry,Savage Orcs,120.0,,,Melee Infantry,Axe Infantry,,550.0,small,wh_main_grn_inf_savage_orcs,0.0
1419,wh_main_grn_greenskins,Melee Infantry,Orc Big 'Uns,100.0,AL,,Melee Infantry,Sword Infantry,,750.0,small,wh_main_grn_inf_orc_big_uns,0.0
1420,wh_main_grn_greenskins,Melee Infantry,Orc Boyz,120.0,,Shielded,Melee Infantry,Sword Infantry,,430.0,small,wh_main_grn_inf_orc_boyz,0.0
1421,wh_main_grn_greenskins,Melee Infantry,Krimson Killerz (Black Orcs),80.0,AP,Armoured,Melee Infantry,Dual Axe Infantry,renown,1350.0,small,wh_dlc06_grn_inf_krimson_killerz_0,0.0
1422,wh_main_grn_greenskins,Melee Infantry,Da Warlord's Boyz (Night Goblins),160.0,,Shielded,Melee Infantry,Sword Infantry,renown,550.0,small,wh_dlc06_grn_inf_da_warlords_boyz_0,0.0
1423,wh_main_grn_greenskins,Missile Infantry,Orc Arrer Boyz,90.0,,,Missile Infantry,Missile Infantry,,500.0,small,wh_main_grn_inf_orc_arrer_boyz,0.0
1424,wh_main_grn_greenskins,Missile Infantry,Night Goblin Archers (Fanatics),120.0,,,Missile Infantry,Missile Infantry,,600.0,small,wh_main_grn_inf_night_goblin_fanatics_1,0.0
1425,wh_main_grn_greenskins,Missile Infantry,Goblin Archers,120.0,,,Missile Infantry,Missile Infantry,,375.0,small,wh_main_grn_inf_goblin_archers,0.0
1426,wh_main_grn_greenskins,Missile Infantry,Da Rusty Arrers (Night Goblin Archers),120.0,,,Missile Infantry,Missile Infantry,renown,600.0,small,wh_dlc06_grn_inf_da_rusty_arrers_0,0.0
1427,wh_main_grn_greenskins,Missile Infantry,Savage Orc Arrer Boyz,90.0,,,Missile Infantry,Missile Infantry,,550.0,small,wh_main_grn_inf_savage_orc_arrer_boyz,0.0
1428,wh_main_grn_greenskins,Missile Infantry,Night Goblin Archers,120.0,,,Missile Infantry,Missile Infantry,,450.0,small,wh_main_grn_inf_night_goblin_archers,0.0
1429,wh_main_grn_greenskins,Melee Cavalry,Forest Goblin Spider Riders,60.0,,Shielded,Melee Cavalry,Cavalry,,425.0,medium,wh_main_grn_cav_forest_goblin_spider_riders_0,0.0
1430,wh_main_grn_greenskins,Melee Cavalry,Orc Boar Boy Big 'Uns,60.0,AP & AL,Armoured,Melee Cavalry,Shock Cavalry,,850.0,medium,wh_main_grn_cav_orc_boar_boy_big_uns,0.0
1431,wh_main_grn_greenskins,Melee Cavalry,Savage Orc Boar Boyz,60.0,AP,,Melee Cavalry,Shock Cavalry,,700.0,medium,wh_main_grn_cav_savage_orc_boar_boyz,0.0
1432,wh_main_grn_greenskins,Melee Cavalry,Savage Orc Boar Boy Big 'Uns,60.0,AP & AL,,Melee Cavalry,Shock Cavalry,,1000.0,medium,wh_main_grn_cav_savage_orc_boar_boy_big_uns,0.0
1433,wh_main_grn_greenskins,Melee Cavalry,Armoured Squig Hoppers,60.0,AP,,Melee Cavalry,Cavalry,elector_counts,650.0,medium,wh2_dlc15_grn_cav_squig_hoppers_waaagh_0,0.0
1434,wh_main_grn_greenskins,Melee Cavalry,Orc Boar Boyz,60.0,AP,Shielded,Melee Cavalry,Shock Cavalry,,650.0,medium,wh_main_grn_cav_orc_boar_boyz,0.0
1435,wh_main_grn_greenskins,Melee Cavalry,Goblin Wolf Riders,80.0,,Shielded,Melee Cavalry,Cavalry,,300.0,medium,wh_main_grn_cav_goblin_wolf_riders_0,0.0
1436,wh_main_grn_greenskins,Melee Cavalry,Broken Tusks Mob (Orc Boar Boy Big 'Uns),60.0,AP & AL,Armoured,Melee Cavalry,Shock Cavalry,renown,1050.0,medium,wh_dlc06_grn_cav_broken_tusks_mob_0,0.0
1437,wh_main_grn_greenskins,Melee Cavalry,Moon-howlers (Goblin Wolf Riders),80.0,,Shielded,Melee Cavalry,Cavalry,renown,425.0,medium,wh_dlc06_grn_cav_moon_howlers_0,0.0
1438,wh_main_grn_greenskins,Melee Cavalry,Night Goblin Squig Hoppers,60.0,AP,,Melee Cavalry,Cavalry,,650.0,medium,wh_dlc06_grn_cav_squig_hoppers_0,0.0
1439,wh_main_grn_greenskins,Melee Cavalry,Durkit's Squigs (Night Goblin Squig Hoppers),60.0,AP,,Melee Cavalry,Cavalry,renown,750.0,medium,wh_dlc06_grn_cav_durkits_squigs_0,0.0
1440,wh_main_grn_greenskins,Missile Cavalry,Goblin Wolf Rider Archers,80.0,,,Missile Cavalry,Missile Cavalry,,400.0,medium,wh_main_grn_cav_goblin_wolf_riders_1,0.0
1441,wh_main_grn_greenskins,Missile Cavalry,Forest Goblin Spider Rider Archers,60.0,,,Missile Cavalry,Missile Cavalry,,475.0,medium,wh_main_grn_cav_forest_goblin_spider_riders_1,0.0
1442,wh_main_grn_greenskins,Missile Cavalry,Mogrubb's Mangy Marauders (Goblin Wolf Archers),80.0,AP,,Missile Cavalry,Missile Cavalry,renown,600.0,medium,wh_dlc06_grn_cav_mogrubbs_marauders_0,0.0
1443,wh_main_grn_greenskins,Missile Cavalry,Deff Creepers (Forest Goblin Spider Rider Archers),60.0,,,Missile Cavalry,Missile Cavalry,renown,625.0,medium,wh_dlc06_grn_cav_deff_creepers_0,0.0
1444,wh_main_grn_greenskins,Missile Cavalry,Lava Spider Rider Archers,60.0,AP,,Missile Cavalry,Missile Cavalry,elector_counts,475.0,medium,wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0,0.0
1445,wh_main_grn_greenskins,Chariot,Goblin Wolf Chariots,8.0,AI,,Chariot,Missile Chariot,,500.0,medium,wh_main_grn_cav_goblin_wolf_chariot,0.0
1446,wh_main_grn_greenskins,Chariot,Teef Robbers (Goblin Wolf Chariots),8.0,AI,,Chariot,Missile Chariot,renown,650.0,medium,wh_dlc06_grn_cav_teef_robbers_0,0.0
1447,wh_main_grn_greenskins,Chariot,Logey Bogey’s Spore ‘Splodaz (Snotling Pump Wagons),12.0,AP,,Chariot,War Machine,renown,700.0,large,wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0,0.0
1448,wh_main_grn_greenskins,Chariot,Snotling Pump Wagons,12.0,AP,,Chariot,War Machine,,500.0,large,wh2_dlc15_grn_veh_snotling_pump_wagon_0,0.0
1449,wh_main_grn_greenskins,Chariot,Snotling Pump Wagons (Flappas),12.0,AP,,Chariot,War Machine,,650.0,large,wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0,0.0
1450,wh_main_grn_greenskins,Chariot,Orc Boar Chariots,4.0,AP,Armoured,Chariot,Chariot,,750.0,medium,wh_main_grn_cav_orc_boar_chariot,0.0
1451,wh_main_grn_greenskins,Chariot,Snotling Pump Wagons (Spiky Rollers),12.0,AP,,Chariot,War Machine,,900.0,large,wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0,0.0
1452,wh_main_grn_greenskins,Monstrous Infantry,River Trolls,16.0,AP,,Monstrous Infantry,Monstrous Infantry,,900.0,large,wh2_dlc15_grn_mon_river_trolls_0,0.0
1453,wh_main_grn_greenskins,Monstrous Infantry,Da Swamp Fings (River Trolls),16.0,AP,,Monstrous Infantry,Monstrous Infantry,renown,1200.0,large,wh2_dlc15_grn_mon_river_trolls_ror_0,0.0
1454,wh_main_grn_greenskins,Monstrous Infantry,Stone Trolls,16.0,AP,,Monstrous Infantry,Monstrous Infantry,,1100.0,large,wh2_dlc15_grn_mon_stone_trolls_0,0.0
1455,wh_main_grn_greenskins,Monstrous Infantry,Trolls,16.0,AP,,Monstrous Infantry,Monstrous Infantry,,800.0,large,wh_main_grn_mon_trolls,0.0
1456,wh_main_grn_greenskins,Monster,Rogue Idol,1.0,AP,Armoured,Monster,Monster,,2000.0,very_large,wh2_dlc15_grn_mon_rogue_idol_0,0.0
1457,wh_main_grn_greenskins,Monster,Lava Arachnarok Spider,1.0,AP & AL,Armoured,Monster,Gigantic Spider,elector_counts,2400.0,very_large,wh_dlc15_grn_mon_arachnarok_spider_waaagh_0,0.0
1458,wh_main_grn_greenskins,Monster,The Arachnarok Queen (Arachnarok Spider),1.0,AP & AL,Armoured,Monster,Gigantic Spider,renown,2400.0,very_large,wh_dlc06_grn_mon_venom_queen_0,0.0
1459,wh_main_grn_greenskins,Monster,Arachnarok Spider,1.0,AP & AL,Armoured,Monster,Gigantic Spider,,1900.0,very_large,wh_main_grn_mon_arachnarok_spider_0,0.0
1460,wh_main_grn_greenskins,Monster,Feral Hydra,1.0,AP,,Monster,Monster,elector_counts,1600.0,very_large,wh2_dlc15_grn_mon_feral_hydra_waaagh_0,0.0
1461,wh_main_grn_greenskins,Monster,Da Big Un (Rogue Idol),1.0,AP,Armoured,Monster,Specialist Artillery,renown,2700.0,very_large,wh2_dlc15_grn_mon_rogue_idol_ror_0,0.0
1462,wh_main_grn_greenskins,Monster,Giant,1.0,AP,,Monster,Monster,,1400.0,very_large,wh_main_grn_mon_giant,0.0
1463,wh_main_grn_greenskins,Flying Monster,Feral Wyvern,1.0,AP,,Monster,Flying Monster,elector_counts,1500.0,very_large,wh2_dlc15_grn_mon_wyvern_waaagh_0,110.0
1464,wh_main_grn_greenskins,Artillery,Doom Diver Catapults,4.0,AP,,War Machine,Catapult,,1000.0,very_large,wh_main_grn_art_doom_diver_catapult,0.0
1465,wh_main_grn_greenskins,Artillery,Goblin Rock Lobbers,4.0,AP,,War Machine,Catapult,,600.0,very_large,wh_main_grn_art_goblin_rock_lobber,0.0
1466,wh_main_grn_greenskins,Artillery,Hammer of Gork (Goblin Rock Lobbers),4.0,AP,,War Machine,Catapult,renown,800.0,very_large,wh_dlc06_grn_art_hammer_of_gork_0,0.0
1467,wh_main_emp_empire,Lord,Boris Todbringer on Imperial Pegasus,1.0,,Armoured & Shielded,Lord,Flying Cavalry,,1350.0,medium,wh_dlc03_emp_cha_boris_todbringer_2,105.0
1468,wh_main_emp_empire,Lord,Balthasar Gelt,1.0,,,Lord,Wizard,,350.0,small,wh_main_emp_cha_balthasar_gelt_0,0.0
1469,wh_main_emp_empire,Lord,Boris Todbringer on Imperial Griffon,1.0,AP,Armoured,Lord,Flying Monstrous Cavalry,,1600.0,very_large,wh_dlc03_emp_cha_boris_todbringer_3,90.0
1470,wh_main_emp_empire,Lord,Volkmar the Grim on War Altar of Sigmar,1.0,AI,Armoured,Lord,Magic Chariot,,1550.0,large,wh_dlc04_emp_cha_volkmar_the_grim_1,0.0
1471,wh_main_emp_empire,Lord,Karl Franz,1.0,AP,Armoured,Lord,Hammer Infantry,,1100.0,small,wh_main_emp_cha_karl_franz_0,0.0
1472,wh_main_emp_empire,Lord,General of the Empire,1.0,,Armoured & Shielded,Lord,Sword Infantry,,600.0,small,wh_main_emp_cha_general_0,0.0
1473,wh_main_emp_empire,Lord,Huntsman General,1.0,AL,,Lord,Hybrid-Weapon Infantry,,750.0,small,wh2_dlc13_emp_cha_huntsmarshal_0,0.0
1474,wh_main_emp_empire,Lord,General of the Empire on Imperial Pegasus,1.0,,Armoured & Shielded,Lord,Flying Cavalry,,1150.0,medium,wh_main_emp_cha_general_2,105.0
1475,wh_main_emp_empire,Lord,Balthasar Gelt on Quicksilver,1.0,,,Lord,Wizard,,750.0,medium,wh_main_emp_cha_balthasar_gelt_1,105.0
1476,wh_main_emp_empire,Lord,Volkmar the Grim,1.0,MA,,Lord,Hammer Infantry,,750.0,small,wh_dlc04_emp_cha_volkmar_the_grim_0,0.0
1477,wh_main_emp_empire,Lord,Boris Todbringer,1.0,,Armoured & Shielded,Lord,Sword Infantry,,850.0,small,wh_dlc03_emp_cha_boris_todbringer_0,0.0
1478,wh_main_emp_empire,Lord,Volkmar the Grim on Barded Warhorse,1.0,MA,Armoured,Lord,Cavalry,,1000.0,medium,wh_dlc04_emp_cha_volkmar_the_grim_3,0.0
1479,wh_main_emp_empire,Lord,Markus Wulfhart,1.0,AP,,Lord,Hybrid-Weapon Infantry,,1000.0,small,wh2_dlc13_emp_cha_markus_wulfhart_0,0.0
1480,wh_main_emp_empire,Lord,General of the Empire on Barded Warhorse,1.0,,Armoured & Shielded,Lord,Cavalry,,850.0,medium,wh_main_emp_cha_general_1,0.0
1481,wh_main_emp_empire,Lord,Boris Todbringer on Barded Warhorse,1.0,,Armoured & Shielded,Lord,Cavalry,,1100.0,medium,wh_dlc03_emp_cha_boris_todbringer_1,0.0
1482,wh_main_emp_empire,Lord,Karl Franz on Barded Warhorse,1.0,AP,Armoured,Lord,Cavalry,,1350.0,medium,wh_main_emp_cha_karl_franz_4,0.0
1483,wh_main_emp_empire,Lord,General of the Empire on Imperial Griffon,1.0,AP,Armoured,Lord,Flying Monstrous Cavalry,,1400.0,very_large,wh_main_emp_cha_general_3,90.0
1484,wh_main_emp_empire,Lord,Arch Lector on Barded Warhorse,1.0,MA,Armoured,Lord,Cavalry,,800.0,medium,wh_dlc04_emp_cha_arch_lector_2,0.0
1485,wh_main_emp_empire,Lord,Balthasar Gelt on Barded Warhorse,1.0,,,Lord,Wizard,,600.0,medium,wh_main_emp_cha_balthasar_gelt_3,0.0
1486,wh_main_emp_empire,Lord,Arch Lector,1.0,MA,Armoured,Lord,Hammer Infantry,,550.0,small,wh_dlc04_emp_cha_arch_lector_0,0.0
1487,wh_main_emp_empire,Lord,Karl Franz on Imperial Pegasus,1.0,AP,Armoured,Lord,Flying Cavalry,,1650.0,medium,wh_main_emp_cha_karl_franz_2,105.0
1488,wh_main_emp_empire,Lord,Karl Franz on Deathclaw,1.0,AP,Armoured,Lord,Flying Monstrous Cavalry,,1900.0,very_large,wh_main_emp_cha_karl_franz_1,90.0
1489,wh_main_emp_empire,Hero,Amber Wizard,1.0,,,Hero,Wizard,,250.0,small,wh_dlc03_emp_cha_wizard_beasts_0,0.0
1490,wh_main_emp_empire,Hero,Kalara,1.0,MA,,Hero,Hybrid Weapon Specialist,,700.0,small,wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0,0.0
1491,wh_main_emp_empire,Hero,Grey Wizard,1.0,,,Hero,Wizard,,250.0,small,wh_dlc05_emp_cha_wizard_shadows_0,0.0
1492,wh_main_emp_empire,Hero,Witch Hunter,1.0,AP,,Hero,Missile Specialist,,500.0,small,wh_main_emp_cha_witch_hunter,0.0
1493,wh_main_emp_empire,Hero,Bright Wizard on Imperial Pegasus,1.0,,,Hero,Wizard,,650.0,medium,wh_main_emp_cha_wizard_fire_2,105.0
1494,wh_main_emp_empire,Hero,Warrior Priest on Barded Warhorse,1.0,MA,Armoured,Hero,Support Specialist,,600.0,medium,wh_main_emp_cha_warrior_priest_2,0.0
1495,wh_main_emp_empire,Hero,Celestial Wizard on Imperial Pegasus,1.0,,,Hero,Wizard,,650.0,medium,wh_main_emp_cha_wizard_heavens_2,105.0
1496,wh_main_emp_empire,Hero,Amethyst Wizard on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh2_pro07_emp_cha_wizard_death_3,0.0
1497,wh_main_emp_empire,Hero,Jade Wizard,1.0,,,Hero,Wizard,,250.0,small,wh_dlc05_emp_cha_wizard_life_0,0.0
1498,wh_main_emp_empire,Hero,Grey Wizard on Imperial Pegasus,1.0,,,Hero,Wizard,,650.0,medium,wh_dlc05_emp_cha_wizard_shadows_3,105.0
1499,wh_main_emp_empire,Hero,Jade Wizard on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_dlc05_emp_cha_wizard_life_2,0.0
1500,wh_main_emp_empire,Hero,Bright Wizard,1.0,,,Hero,Wizard,,250.0,small,wh_main_emp_cha_wizard_fire_0,0.0
1501,wh_main_emp_empire,Hero,Amber Wizard on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_dlc03_emp_cha_wizard_beasts_2,0.0
1502,wh_main_emp_empire,Hero,Amethyst Wizard on Imperial Pegasus,1.0,,,Hero,Wizard,,650.0,medium,wh2_pro07_emp_cha_wizard_death_2,105.0
1503,wh_main_emp_empire,Hero,Light Wizard,1.0,,,Hero,Wizard,,250.0,small,wh_main_emp_cha_wizard_light_0,0.0
1504,wh_main_emp_empire,Hero,Empire Captain on Barded Warhorse,1.0,,Armoured & Shielded,Hero,Melee Specialist,,600.0,medium,wh_main_emp_cha_captain_2,0.0
1505,wh_main_emp_empire,Hero,Light Wizard on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_main_emp_cha_wizard_light_4,0.0
1506,wh_main_emp_empire,Hero,Warrior Priest,1.0,MA,Armoured,Hero,Support Specialist,,350.0,small,wh_main_emp_cha_warrior_priest_0,0.0
1507,wh_main_emp_empire,Hero,Rodrik L'Anguille,1.0,AL,Armoured & Shielded,Hero,Melee Specialist,,475.0,small,wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0,0.0
1508,wh_main_emp_empire,Hero,Bright Wizard on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_main_emp_cha_wizard_fire_3,0.0
1509,wh_main_emp_empire,Hero,Celestial Wizard,1.0,,,Hero,Wizard,,250.0,small,wh_main_emp_cha_wizard_heavens_0,0.0
1510,wh_main_emp_empire,Hero,Amethyst Wizard,1.0,,,Hero,Wizard,,250.0,small,wh2_pro07_emp_cha_wizard_death_0,0.0
1511,wh_main_emp_empire,Hero,Amber Wizard on Imperial Pegasus,1.0,,,Hero,Wizard,,650.0,medium,wh_dlc03_emp_cha_wizard_beasts_4,105.0
1512,wh_main_emp_empire,Hero,Jade Wizard on Imperial Pegasus,1.0,,,Hero,Wizard,,650.0,medium,wh_dlc05_emp_cha_wizard_life_3,105.0
1513,wh_main_emp_empire,Hero,Grey Wizard on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_dlc05_emp_cha_wizard_shadows_2,0.0
1514,wh_main_emp_empire,Hero,Empire Captain on Imperial Pegasus,1.0,,Armoured & Shielded,Hero,Melee Specialist,,825.0,medium,wh_main_emp_cha_captain_3,105.0
1515,wh_main_emp_empire,Hero,Jorek Grimm,1.0,AP,Armoured,Hero,Missile Specialist,,750.0,small,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,0.0
1516,wh_main_emp_empire,Hero,Light Wizard on Imperial Pegasus,1.0,,,Hero,Wizard,,650.0,medium,wh_main_emp_cha_wizard_light_2,105.0
1517,wh_main_emp_empire,Hero,Empire Captain,1.0,,Armoured & Shielded,Hero,Melee Specialist,,350.0,small,wh_main_emp_cha_captain_0,0.0
1518,wh_main_emp_empire,Hero,Amber Wizard on Imperial Griffon,1.0,AP,,Hero,Wizard,,1300.0,very_large,wh_dlc03_emp_cha_wizard_beasts_3,90.0
1519,wh_main_emp_empire,Hero,Hertwig van Hal,1.0,AP,,Hero,Missile Specialist,,600.0,small,wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0,0.0
1520,wh_main_emp_empire,Hero,Celestial Wizard on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_main_emp_cha_wizard_heavens_4,0.0
1521,wh_main_emp_empire,Melee Infantry,Sigmar's Sons (Swordsmen),120.0,,Shielded,Melee Infantry,Sword Infantry,renown,700.0,small,wh_dlc04_emp_inf_sigmars_sons_0,0.0
1522,wh_main_emp_empire,Melee Infantry,Nordland Mariners (Halberdiers),120.0,AP & AL,,Melee Infantry,Halberd Infantry,elector_counts,700.0,small,wh2_dlc13_emp_inf_halberdiers_ror_0,0.0
1523,wh_main_emp_empire,Melee Infantry,Eldred's Guard (Spearmen - Shields),120.0,AL,Shielded,Melee Infantry,Spear Infantry,elector_counts,600.0,small,wh2_dlc13_emp_inf_spearmen_ror_0,0.0
1524,wh_main_emp_empire,Melee Infantry,Flagellants,120.0,,,Melee Infantry,Mace Infantry,,600.0,small,wh_dlc04_emp_inf_flagellants_0,0.0
1525,wh_main_emp_empire,Melee Infantry,Greatswords,120.0,AP,Armoured,Melee Infantry,Greatsword Infantry,,850.0,small,wh_main_emp_inf_greatswords,0.0
1526,wh_main_emp_empire,Melee Infantry,Spearmen (Shields),120.0,AL,Shielded,Melee Infantry,Spear Infantry,,350.0,small,wh_main_emp_inf_spearmen_1,0.0
1527,wh_main_emp_empire,Melee Infantry,Spearmen,120.0,AL,,Melee Infantry,Spear Infantry,,300.0,small,wh_main_emp_inf_spearmen_0,0.0
1528,wh_main_emp_empire,Melee Infantry,Carroburg Greatswords (Greatswords),120.0,AP,Armoured,Melee Infantry,Greatsword Infantry,elector_counts,1100.0,small,wh2_dlc13_emp_inf_greatswords_ror_0,0.0
1529,wh_main_emp_empire,Melee Infantry,The Tattersouls (Flagellants),160.0,,,Melee Infantry,Mace Infantry,renown,875.0,small,wh_dlc04_emp_inf_tattersouls_0,0.0
1530,wh_main_emp_empire,Melee Infantry,Swords of Ulric (Swordsmen),120.0,,Shielded,Melee Infantry,Sword Infantry,elector_counts,550.0,small,wh2_dlc13_emp_inf_swordsmen_ror_0,0.0
1531,wh_main_emp_empire,Melee Infantry,Halberdiers,120.0,AP & AL,,Melee Infantry,Halberd Infantry,,550.0,small,wh_main_emp_inf_halberdiers,0.0
1532,wh_main_emp_empire,Melee Infantry,Swordsmen,120.0,,Shielded,Melee Infantry,Sword Infantry,,375.0,small,wh_main_emp_inf_swordsmen,0.0
1533,wh_main_emp_empire,Hybrid Infantry,Free Company Militia,120.0,,,Missile Infantry,Close-Quarters Infantry,,450.0,small,wh_dlc04_emp_inf_free_company_militia_0,0.0
1534,wh_main_emp_empire,Hybrid Infantry,Gunderman's Surefires (Handgunners),90.0,AP,,Missile Infantry,Missile Infantry,elector_counts,800.0,small,wh2_dlc13_emp_inf_handgunners_ror_0,0.0
1535,wh_main_emp_empire,Missile Infantry,Deathjacks (Archers),90.0,,,Missile Infantry,Missile Infantry,renown,550.0,small,wh2_dlc13_emp_inf_archers_ror_0,0.0
1536,wh_main_emp_empire,Hybrid Infantry,The White Wolves (Huntsmen),90.0,AL,,Missile Infantry,Missile Infantry,renown,900.0,small,wh2_dlc13_emp_inf_huntsmen_ror_0,0.0
1537,wh_main_emp_empire,Missile Infantry,Crossbowmen,90.0,,,Missile Infantry,Missile Infantry,,475.0,small,wh_main_emp_inf_crossbowmen,0.0
1538,wh_main_emp_empire,Missile Infantry,Huntsmen,90.0,AL,,Missile Infantry,Missile Infantry,,650.0,small,wh2_dlc13_emp_inf_huntsmen_0,0.0
1539,wh_main_emp_empire,Missile Infantry,Stir River Patrol (Crossbowmen),90.0,,,Missile Infantry,Missile Infantry,elector_counts,675.0,small,wh2_dlc13_emp_inf_crossbowmen_ror_0,0.0
1540,wh_main_emp_empire,Missile Infantry,Handgunners,90.0,AP,,Missile Infantry,Missile Infantry,,600.0,small,wh_main_emp_inf_handgunners,0.0
1541,wh_main_emp_empire,Hybrid Infantry,The Silver Bullets (Handgunners),90.0,AP,,Missile Infantry,Missile Infantry,renown,850.0,small,wh_dlc04_emp_inf_silver_bullets_0,0.0
1542,wh_main_emp_empire,Hybrid Infantry,Stirland's Revenge (Free Company Militia),120.0,AP,,Missile Infantry,Close-Quarters Infantry,renown,800.0,small,wh_dlc04_emp_inf_stirlands_revenge_0,0.0
1543,wh_main_emp_empire,Missile Infantry,Archers,90.0,,,Missile Infantry,Missile Infantry,,350.0,small,wh2_dlc13_emp_inf_archers_0,0.0
1544,wh_main_emp_empire,Melee Cavalry,Knights of the Blazing Sun,60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,1200.0,medium,wh_dlc04_emp_cav_knights_blazing_sun_0,0.0
1545,wh_main_emp_empire,Melee Cavalry,Empire Knights,60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,850.0,medium,wh_main_emp_cav_empire_knights,0.0
1546,wh_main_emp_empire,Melee Cavalry,The Stubborn Bulls (Empire Knights - Greatswords),60.0,AP,Armoured,Melee Cavalry,Cavalry,elector_counts,1000.0,medium,wh2_dlc13_emp_cav_empire_knights_ror_2,0.0
1547,wh_main_emp_empire,Melee Cavalry,Reiksguard,60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,1150.0,medium,wh_main_emp_cav_reiksguard,0.0
1548,wh_main_emp_empire,Melee Cavalry,Knights of the Everlasting Light (Empire Knights),60.0,MA,Armoured & Shielded,Melee Cavalry,Shock Cavalry,elector_counts,1000.0,medium,wh2_dlc13_emp_cav_empire_knights_ror_0,0.0
1549,wh_main_emp_empire,Melee Cavalry,Zintler's Reiksguard (Reiksguard),60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,renown,1350.0,medium,wh_dlc04_emp_cav_zintlers_reiksguard_0,0.0
1550,wh_main_emp_empire,Melee Cavalry,Knights of Morr (Empire Knights),60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,elector_counts,1100.0,medium,wh2_dlc13_emp_cav_empire_knights_ror_1,0.0
1551,wh_main_emp_empire,Missile Cavalry,Outriders,60.0,AP,,Missile Cavalry,Missile Cavalry,,700.0,medium,wh_main_emp_cav_outriders_0,0.0
1552,wh_main_emp_empire,Missile Cavalry,Pistoliers,60.0,,,Missile Cavalry,Missile Cavalry,,500.0,medium,wh_main_emp_cav_pistoliers_1,0.0
1553,wh_main_emp_empire,Missile Cavalry,The Bordermen (Outriders - Grenade Launcher),48.0,AP,,Missile Cavalry,Missile Cavalry,elector_counts,1000.0,medium,wh2_dlc13_emp_cav_outriders_ror_0,0.0
1554,wh_main_emp_empire,Missile Cavalry,Outriders (Grenade Launcher),48.0,,,Missile Cavalry,Missile Cavalry,,800.0,medium,wh_main_emp_cav_outriders_1,0.0
1555,wh_main_emp_empire,Missile Cavalry,The Noble Sons Abroad (Pistoliers),60.0,,,Missile Cavalry,Missile Cavalry,elector_counts,700.0,medium,wh2_dlc13_emp_cav_pistoliers_ror_0,0.0
1556,wh_main_emp_empire,Support,Luminark of Hysh,1.0,AP,,Chariot,Magic Chariot,,1700.0,large,wh_main_emp_veh_luminark_of_hysh_0,0.0
1557,wh_main_emp_empire,Chariot,War Wagons,4.0,AP,Armoured,Chariot,Missile Chariot,,875.0,large,wh2_dlc13_emp_veh_war_wagon_0,0.0
1558,wh_main_emp_empire,Artillery,War Wagons (Mortars),4.0,,Armoured,Chariot,Missile Chariot,,950.0,large,wh2_dlc13_emp_veh_war_wagon_1,0.0
1559,wh_main_emp_empire,Support,Templehof Luminark (Luminark of Hysh),1.0,AP,,Chariot,Magic Chariot,renown,1900.0,large,wh_dlc04_emp_veh_templehof_luminark_0,0.0
1560,wh_main_emp_empire,Chariot,The Black Lions (War Wagons - Helblasters),4.0,AP,Armoured,Chariot,Missile Chariot,renown,1900.0,large,wh2_dlc13_emp_veh_war_wagon_ror_0,0.0
1561,wh_main_emp_empire,War Machine,The Emperor's Wrath (Steam Tank),1.0,AP,Armoured,Chariot,War Machine,elector_counts,2300.0,large,wh2_dlc13_emp_veh_steam_tank_ror_0,0.0
1562,wh_main_emp_empire,War Machine,Steam Tank,1.0,AP,Armoured,Chariot,War Machine,,1900.0,large,wh_main_emp_veh_steam_tank,0.0
1563,wh_main_emp_empire,Monstrous Cavalry,Demigryph Knights,32.0,AP,Armoured & Shielded,Monstrous Cavalry,Monstrous Shock Cavalry,,1400.0,medium,wh_main_emp_cav_demigryph_knights_0,0.0
