key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	10	wh2_main_plate_60	2100	cavalry	40	cav_mis	wh3_dlc23_unit_long_text_chd_cav_hobgoblin_wolf_raiders_ror	hu5_dlc23_goblin_wf1_wolf_spear_shield_and_bow	wh3_dlc23_chd_inf_hobgoblin_cav_blood	34	34	65	55	wh3_dlc23_chd_mnt_giant_wolf_ror	120	wh3_dlc23_chd_hobgoblin_wolf_raider_spear	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bow_ror	5	wh_missile_block_35_wood	wh3_dlc23_unit_short_text_chd_cav_hobgoblin_wolf_raiders_ror	wh_main_cavalry_very_chaotic	trained			True	40	1500	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	60	80	18	vo_sel_chd_hobgoblin_ogla_khans_wolfboyz	vo_sel_cavalry	vo_sel_goblin_goblins	1	large	0	20	0	0	0	0	0	0	melee_flanker	True	False	False	False	medium	medium	domination_cav			skirmish	1	1	False
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	10	wh2_main_leather_45	2100	cavalry	40	cav_mel	wh3_dlc23_unit_long_text_chd_cav_hobgoblin_wolf_raiders	hu5_goblin_wf1_wolf_spear_and_shield	wh3_dlc23_chd_inf_hobgoblin_cav_blood	26	26	45	55	wh3_dlc23_chd_mnt_giant_wolf	120	wh3_dlc23_chd_hobgoblin_wolf_raider_spear		5	wh_missile_block_35_wood	wh3_dlc23_unit_short_text_chd_cav_hobgoblin_wolf_raiders_spears	wh_main_cavalry_very_chaotic	trained			True	40	1500	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	60	80	0	vo_sel_chd_hobgoblin_wolf_raiders	vo_sel_cavalry	vo_sel_goblin_goblins	1	large	0	0	0	0	0	0	0	0	melee_flanker	False	False	False	False	medium	medium	domination_cav			melee	1	1	False
wh3_dlc23_chd_cha_astragoth_ironhand	10	wh2_main_plate_130	2100	inf_melee	50	com	wh3_dlc23_unit_long_text_chd_cha_astragoth_ironhand	hu3b_dlc23_astragoth_mech	wh3_dlc23_chd_cha_astragoth_ironhand	60	50	85	13632		0	wh3_dlc23_chd_cha_astragoth_ironhand		1	none	wh3_dlc23_unit_short_text_chd_cha_astragoth_ironhand	wh_main_monstrous_trolls	trained			True	40	1500	wh3_dlc23_chd_cha_astragoth_ironhand	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	35	0	0	0	15	0	melee_mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh3_dlc23_chd_cha_bull_centaur_taurruk	10	wh2_main_plate_70	2100	inf_melee	50	com	wh3_dlc23_unit_long_text_chd_cha_bull_centaur_taurruk	ce1b_dlc23_bullcentaur_taurruk_2handed_axe	wh3_dlc23_chd_cav_bull_centaur_taurruk_blood	48	42	80	12544		0	wh2_dlc23_chd_bull_centaur_taurruk_great_axe		1	none	wh3_dlc23_unit_short_text_chd_cha_bull_centaur_taurruk	wh_main_monstrous_trolls	trained			True	40	1500	wh3_dlc23_chd_cha_bull_centaur_taurruk	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1	large_bst	0	0	25	0	0	0	25	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	10	wh2_main_plate_120	2100	inf_melee	16	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_sorcerer_prophet_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	38	36	70	7480		0	wh3_dlc23_chd_cha_daemonsmith	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_death	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	45	25	0	0	0	15	0	hybrid_mage_highvalue	True	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	10	wh2_main_plate_70	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	56	40	70	16500	wh3_dlc23_chd_mnt_bale_taurus	1	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_death	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1	large	0	45	35	0	0	0	25	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	10	wh2_main_plate_60	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	46	28	70	13320	wh3_dlc23_chd_mnt_great_taurus	1	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_death	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	35	0	0	0	15	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	10	wh2_main_plate_60	2100	war_beast	40	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	40	48	70	12080	wh3_dlc23_chd_mnt_lammasu	1	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_death	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	25	25	0	0	15	0	flying_melee_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	10	wh2_main_plate_120	2100	inf_melee	16	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_sorcerer_prophet_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	38	36	70	7480		0	wh3_dlc23_chd_cha_daemonsmith	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_fire	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	45	25	0	0	0	15	0	hybrid_mage_highvalue	True	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	10	wh2_main_plate_70	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	56	40	70	16500	wh3_dlc23_chd_mnt_bale_taurus	1	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_fire	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1	large	0	45	35	0	0	0	25	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	10	wh2_main_plate_60	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	46	28	70	13320	wh3_dlc23_chd_mnt_great_taurus	1	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_fire	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	35	0	0	0	15	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	10	wh2_main_plate_60	2100	war_beast	40	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	40	48	70	12080	wh3_dlc23_chd_mnt_lammasu	1	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_fire	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	25	25	0	0	15	0	flying_melee_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	10	wh2_main_plate_120	2100	inf_melee	16	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_sorcerer_prophet_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	38	36	70	7480		0	wh3_dlc23_chd_cha_daemonsmith	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_hashut	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	45	25	0	0	0	15	0	hybrid_mage_highvalue	True	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	10	wh2_main_plate_70	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	56	40	70	16500	wh3_dlc23_chd_mnt_bale_taurus	1	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_hashut	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1	large	0	45	35	0	0	0	25	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	10	wh2_main_plate_60	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	46	28	70	13320	wh3_dlc23_chd_mnt_great_taurus	1	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_hashut	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	35	0	0	0	15	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	10	wh2_main_plate_60	2100	war_beast	40	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	40	48	70	12080	wh3_dlc23_chd_mnt_lammasu	1	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_hashut	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	25	25	0	0	15	0	flying_melee_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	10	wh2_main_plate_120	2100	inf_melee	16	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_sorcerer_prophet_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	38	36	70	7480		0	wh3_dlc23_chd_cha_daemonsmith	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_metal	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	45	25	0	0	0	15	0	hybrid_mage_highvalue	True	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	10	wh2_main_plate_70	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	56	40	70	16500	wh3_dlc23_chd_mnt_bale_taurus	1	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_metal	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1	large	0	45	35	0	0	0	25	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	10	wh2_main_plate_60	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	46	28	70	13320	wh3_dlc23_chd_mnt_great_taurus	1	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_metal	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	35	0	0	0	15	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	10	wh2_main_plate_60	2100	war_beast	40	com	wh3_dlc23_unit_long_text_chd_cha_daemonsmith_sorcerer	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_daemonsmith_sorcerer	40	48	70	12080	wh3_dlc23_chd_mnt_lammasu	1	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_daemonsmith_sorcerer_metal	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	25	25	0	0	15	0	flying_melee_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_drazhoath_the_ashen	10	wh2_main_plate_125	2100	inf_melee	30	com	wh3_dlc23_unit_long_text_chd_cha_drazhoath_the_ashen	hu3_dlc23_drazhoath_axe_sceptre	wh3_dlc23_chd_cha_drazhoath_the_ashen	45	65	85	11024		0	wh3_dlc23_chd_cha_drazhoath_the_ashen		1	none	wh3_dlc23_unit_short_text_chd_cha_drazhoath_the_ashen	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_drazhoath_the_ashen	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	0	35	0	0	0	15	0	melee_mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	10	wh2_main_plate_80	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_drazhoath_the_ashen	hu3_dlc23_ox1_taurus_wb1_axe_sceptre	wh3_dlc23_chd_cha_drazhoath_the_ashen	64	46	85	17296	wh3_dlc23_chd_mnt_bale_taurus_cinderbreath	1	wh3_dlc23_chd_mon_bale_taurus_cinderbreath		1	none	wh3_dlc23_unit_short_text_chd_cha_drazhoath_the_ashen	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	35	0	0	0	25	0	flying_melee_shock_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_gorduz_backstabber	10	wh2_main_leather_45	2100	inf_melee	30	com	wh3_dlc23_unit_long_text_chd_cha_gorduz_backstabber	hu5_dlc23_gorduz_axe_shield	wh3_dlc23_chd_cha_gorduz_backstabber	50	58	65	7712		0	wh3_dlc23_chd_gorduz_backstabber		1	wh_missile_block_35_wood	wh3_dlc23_unit_short_text_chd_cha_gorduz_backstabber	wh_main_grn_goblin_infantry_standard	trained			True	40	1500	wh3_dlc23_chd_cha_gorduz_backstabber	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	0	small	0	0	0	0	0	0	15	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	10	wh2_main_leather_45	2100	cavalry	50	com	wh3_dlc23_unit_long_text_chd_cha_gorduz_backstabber	hu5_dlc23_gorduz_wf1_wolf_axe_and_shield	wh3_dlc23_chd_cha_gorduz_backstabber	50	58	65	8520	wh3_dlc23_chd_mnt_giant_wolf_hero	1	wh3_dlc23_chd_gorduz_backstabber		1	wh_missile_block_35_wood	wh3_dlc23_unit_short_text_chd_cha_gorduz_backstabber	wh_main_monstrous_cavalry	trained			True	40	1500	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh3_dlc23_chd_cha_infernal_castellan	10	wh2_main_plate_120	2100	inf_ranged	20	com	wh3_dlc23_unit_long_text_chd_cha_infernal_castellan	hu3_dlc23_castellan_rifle	wh3_dlc23_chd_cha_infernal_castellan	45	42	75	7800		0	wh3_dlc23_chd_infernal_castellan_fireglaive	wh3_dlc23_chd_infernal_castellan_fireglaive	1	none	wh3_dlc23_unit_short_text_chd_cha_infernal_castellan	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_infernal_castellan	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	45	25	0	0	0	15	0	ranged_highvalue	True	True	False	False	high	high	domination_characters			archer	1	1	False
wh3_dlc23_chd_cha_overseer	10	wh2_main_plate_120	2100	inf_melee	30	com	wh3_dlc23_unit_long_text_chd_cha_overseer	hu3_dwarf_axe_and_shield_thane	wh3_dlc23_chd_cha_overseer	55	55	80	9900		0	wh3_dlc23_chd_cha_overseer		1	wh_missile_block_55_metal	wh3_dlc23_unit_short_text_chd_cha_overseer	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_overseer	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	0	25	0	0	0	15	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh3_dlc23_chd_cha_overseer_great_taurus	10	wh2_main_plate_60	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_overseer	hu3_dlc23_ox1_taurus_wb1_axe_shield	wh3_dlc23_chd_cha_overseer	46	28	80	13320	wh3_dlc23_chd_mnt_great_taurus	1	wh3_dlc23_chd_mon_great_taurus		1	none	wh3_dlc23_unit_short_text_chd_cha_overseer	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_overseer_great_taurus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	35	0	0	0	15	0	flying_melee_shock_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh3_dlc23_chd_cha_overseer_lammasu	10	wh2_main_plate_60	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_overseer	hu3_dlc23_bc2_lammasu_wb1_axe_shield	wh3_dlc23_chd_cha_overseer	54	34	80	12080	wh3_dlc23_chd_mnt_lammasu	1	wh3_dlc23_chd_mon_lammasu		1	none	wh3_dlc23_unit_short_text_chd_cha_overseer	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_overseer_lammasu	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	25	25	0	0	15	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh3_dlc23_chd_cha_sorcerer_prophet_death	10	wh2_main_plate_120	2100	inf_melee	16	com	wh3_dlc23_unit_long_text_chd_cha_sorcerer_prophet	hu3_dlc23_sorcerer_prophet_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	44	42	75	8080		0	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_sorcerer_prophet_death	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_sorcerer_prophet_death	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	45	25	0	0	0	15	0	hybrid_mage_highvalue_slow	True	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	10	wh2_main_plate_70	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_sorcerer_prophet	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	56	40	75	16500	wh3_dlc23_chd_mnt_bale_taurus	1	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_sorcerer_prophet_death	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1	large	0	45	35	0	0	0	25	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	10	wh2_main_plate_60	2100	war_beast	80	com	wh3_dlc23_unit_long_text_chd_cha_sorcerer_prophet	hu3_dlc23_ox1_taurus_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	46	28	75	13320	wh3_dlc23_chd_mnt_great_taurus	1	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_sorcerer_prophet_death	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	35	0	0	0	15	0	flying_melee_shock_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	10	wh2_main_plate_60	2100	war_beast	40	com	wh3_dlc23_unit_long_text_chd_cha_sorcerer_prophet	hu3_dlc23_bc2_lammasu_wb1_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	40	48	75	12080	wh3_dlc23_chd_mnt_lammasu	1	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_sorcerer_prophet_death	wh_main_monster	trained			True	40	1500	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	45	25	25	0	0	15	0	flying_melee_mage_hybrid_highvalue	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh3_dlc23_chd_cha_sorcerer_prophet_fire	10	wh2_main_plate_120	2100	inf_melee	16	com	wh3_dlc23_unit_long_text_chd_cha_sorcerer_prophet	hu3_dlc23_sorcerer_prophet_axe_pistol	wh3_dlc23_chd_cha_sorcerer_prophet	44	42	75	8080		0	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_pistol_flare	1	none	wh3_dlc23_unit_short_text_chd_cha_sorcerer_prophet_fire	wh_main_hero	trained			True	40	1500	wh3_dlc23_chd_cha_sorcerer_prophet_fire	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	45	25	0	0	0	15	0	hybrid_mage_highvalue_slow	True	True	False	False	high	high	domination_characters			skirmish	1	1	False
